duration_s,energy_frames,energy_voiced_ratio,energy_rms_db_mean,energy_rms_db_std,energy_rms_db_min,energy_rms_db_max,energy_rms_db_median
4.9499375,310.0,0.9,-9.076858834981063,6.645423620600229,-21.782175064086918,0.0,-7.355886459350586
2.92,183.0,0.8797814207650273,-13.808727596117103,7.61332616439677,-30.517261505126957,0.0,-13.403854370117188
1.4600625,92.0,0.8913043478260869,-16.43423001359149,6.766909976939232,-22.56253433227539,0.0,-19.269216537475582
8.2599375,517.0,0.8858800773694391,-18.21607176289288,10.418468629999776,-39.79188919067383,0.0,-17.288850784301758
3.8999375,244.0,0.8975409836065574,-9.14559400027201,3.94052983276452,-19.49800109863281,0.0,-8.66330623626709
4.8199375,302.0,0.8940397350993378,-10.243793939661098,6.076707218669812,-23.53015899658203,0.0,-9.340364456176758
6.70425,420.0,0.9,-17.63203488708173,8.885811554217245,-36.65409851074219,0.0,-15.92099952697754
6.91,432.0,0.8981481481481481,-10.570419331186825,4.729379352530309,-22.88439178466797,0.0,-9.944849014282228
6.9499375,435.0,0.8873563218390804,-22.050399636975225,8.861404709884853,-30.079975128173828,0.0,-28.035585403442383
2.74,172.0,0.8372093023255814,-15.560115797652138,10.320203424001305,-39.92855453491211,0.0,-13.917370796203612
2.9409375,184.0,0.875,-11.758351675471904,7.267564066244726,-21.971515655517575,0.0,-11.681259155273438
2.8941875,181.0,0.9005524861878453,-12.64099446396155,6.535558205368115,-19.83025932312012,0.0,-15.42371940612793
8.5209375,533.0,0.8893058161350844,-18.356226945225195,10.6938993271393,-30.04519271850586,0.0,-21.054424285888672
7.571875,474.0,0.8966244725738397,-18.123203116024243,8.735851415440383,-37.686988830566406,0.0,-16.46135902404785
2.46325,154.0,0.8896103896103896,-18.947768914438512,6.47681410668186,-22.710281372070312,0.0,-21.59811019897461
2.17,136.0,0.8970588235294118,-11.863438746968251,5.770436185227456,-17.03213882446289,0.0,-14.968849182128906
2.6843125,168.0,0.8988095238095238,-9.669007168700364,5.087429237690573,-19.241100311279297,0.0,-9.191276550292969
1.4099375,89.0,0.898876404494382,-10.75581340789795,8.531837765941228,-25.82906723022461,0.0,-7.703517913818359
8.8710625,555.0,0.8900900900900901,-17.888375127846412,10.123749076908044,-29.90926742553711,0.0,-16.354841232299805
2.28,143.0,0.8951048951048951,-10.912800312042236,8.202157160591296,-28.662813186645508,0.0,-9.66029930114746
9.278375,580.0,0.8931034482758621,-16.974915187791506,9.421924546591702,-31.55364990234375,0.0,-14.70305633544922
4.82375,302.0,0.8874172185430463,-17.54787590966296,12.13333972138609,-37.61866760253906,0.0,-12.456114768981934
1.135,71.0,0.9014084507042254,-4.58261114358902,2.129013118049904,-6.7835693359375,0.0,-5.671764373779297
2.6999375,169.0,0.8994082840236687,-13.679374970887835,9.70511158182916,-28.74725914001465,0.0,-8.511664390563965
6.85975,429.0,0.8927738927738927,-18.45388376121421,10.861176568973027,-38.112449645996094,0.0,-15.006732940673828
2.4199375,152.0,0.875,-10.257204156172904,9.085353490336132,-29.26504135131836,0.0,-6.377227783203125
2.8,176.0,0.8920454545454546,-8.263114248871045,6.472251196521262,-20.306716918945312,0.0,-6.04425048828125
2.85,179.0,0.8715083798882681,-15.615167238773443,11.108240469289427,-34.63286590576172,0.0,-11.894948959350586
2.55,160.0,0.8875,-9.30500280353385,7.174393835779192,-26.029674530029297,0.0,-7.2968292236328125
5.0486875,316.0,0.8987341772151899,-7.552602344835308,3.705209941962149,-17.548105239868164,0.0,-7.191433906555176
6.8399375,428.0,0.8995327102803738,-12.09485213539817,7.263259028360642,-28.59832191467285,0.0,-11.483428955078123
2.1444375,135.0,0.8962962962962963,-13.184745930443125,6.334882132108963,-22.423961639404297,0.0,-13.130550384521484
3.14,197.0,0.8934010152284264,-13.604674783619968,8.745976995377214,-35.26783752441406,0.0,-12.33152198791504
2.42375,152.0,0.8947368421052632,-5.899884448331945,3.236785335133852,-11.903465270996094,0.0,-5.953559875488281
2.0785,130.0,0.8769230769230769,-11.46811876798931,5.127466969153642,-18.063514709472656,0.0,-12.02524757385254
7.85,491.0,0.90020366598778,-14.544824979963346,8.79852741551146,-24.871261596679688,0.0,-15.439912796020508
3.73,234.0,0.8974358974358975,-14.6032631340481,9.73672950205681,-28.669294357299805,0.0,-15.48574447631836
2.93,184.0,0.8967391304347826,-10.952874374389648,6.0818921438131,-21.82522201538086,0.0,-9.83554458618164
5.46,342.0,0.8888888888888888,-14.478431726756847,5.8676446649835965,-26.496971130371094,0.0,-14.78469467163086
5.1218125,321.0,0.8940809968847352,-16.424212040386134,9.250429293806391,-29.913345336914062,0.0,-16.35785675048828
6.5699375,411.0,0.8953771289537713,-15.618912209635196,10.380486963974583,-35.227783203125,0.0,-11.407875061035156
4.365,273.0,0.8974358974358975,-12.166803461191606,5.998465112972603,-27.944599151611328,0.0,-12.067237854003906
6.7599375,423.0,0.8912529550827423,-10.980620032596336,6.632776331479896,-21.184478759765625,0.0,-9.54742431640625
1.3199375,83.0,0.8674698795180723,-14.685485945807564,8.281986742194478,-21.790069580078125,0.0,-20.15982437133789
5.0325,315.0,0.8984126984126984,-6.531208233782765,3.353396476002352,-13.680116653442385,0.0,-6.957908630371094
6.5899375,412.0,0.8058252427184466,-13.355623408972498,9.102980458743538,-39.67831802368164,0.0,-11.978963851928713
6.4499375,404.0,0.8935643564356436,-14.154038030354933,10.12169263972673,-33.06827926635742,0.0,-13.852527618408203
3.4936875,219.0,0.8995433789954338,-12.622295515186291,7.041987888019979,-25.516925811767575,0.0,-10.231243133544922
4.56,286.0,0.8916083916083916,-18.45164044324089,8.19905299639835,-35.53514862060547,0.0,-18.445777893066406
7.1443125,447.0,0.8165548098434005,-11.829188170171763,10.142320823766184,-39.50660705566406,0.0,-7.692209243774414
4.1599375,260.0,0.9,-14.198462266188402,7.863333905898855,-28.237850189208984,0.0,-13.04465675354004
3.964375,248.0,0.8911290322580645,-16.776453285735116,10.443630113771782,-28.88673591613769,0.0,-16.660104751586914
4.4050625,276.0,0.894927536231884,-14.708419305592896,6.632035274726403,-20.990398406982425,0.0,-18.830528259277344
1.74075,109.0,0.8990825688073395,-5.6124701207997845,4.207407168617277,-14.58856201171875,0.0,-3.840118408203125
6.284875,393.0,0.8880407124681934,-14.38964285208366,9.971177960308152,-31.22170066833496,0.0,-12.116281509399414
1.6899375,106.0,0.8962264150943396,-5.924642422324733,3.2170575666399963,-17.030475616455078,0.0,-5.861272811889648
1.62,102.0,0.8921568627450981,-12.055650082263318,7.285145500533583,-25.072933197021484,0.0,-10.24612808227539
2.984875,187.0,0.8983957219251337,-8.637354952948433,7.162498974670862,-28.08289337158203,0.0,-7.280675888061523
2.93,184.0,0.8967391304347826,-9.090066447402492,4.281899414323485,-16.351064682006836,0.0,-8.69767951965332
6.98,437.0,0.8993135011441648,-13.176770950395037,7.7421569656453455,-34.405670166015625,0.0,-11.24249267578125
11.85,741.0,0.8906882591093117,-14.45760583299579,9.341777129872709,-29.83540916442871,0.0,-12.545272827148438
3.1199375,195.0,0.8923076923076924,-10.38221658509353,7.858504988383154,-26.85611724853516,0.0,-8.263870239257812
3.99,250.0,0.9,-8.90609986199273,5.601795890096619,-21.922931671142575,0.0,-8.513608932495117
1.8,113.0,0.8584070796460177,-9.56279086083481,6.262412590482505,-22.116140365600582,0.0,-8.344974517822266
2.8075,176.0,0.8920454545454546,-18.47948276009529,10.13435912260699,-29.498123168945312,0.0,-23.16571044921875
4.429875,277.0,0.8953068592057761,-14.487393894503194,8.61253468040893,-25.73802947998047,0.0,-13.13724136352539
1.8199375,114.0,0.8859649122807017,-6.448354607761496,4.22315237679065,-15.809532165527344,0.0,-6.444664001464844
5.3408125,334.0,0.8982035928143712,-8.839349110921225,5.535557163902209,-22.642162322998047,0.0,-7.222452163696289
2.170625,136.0,0.8970588235294118,-12.020207827208472,4.449237428705649,-15.27239227294922,0.0,-13.964151382446287
3.67,230.0,0.9,-7.031314803782292,6.495685785308689,-30.262794494628903,0.0,-5.542316436767578
2.5099375,157.0,0.89171974522293,-13.524101066589356,9.37048678999766,-23.436813354492188,0.0,-16.051183700561523
7.15,447.0,0.8769574944071589,-21.65621950431746,12.464217724706565,-34.69342422485352,0.0,-25.03325462341309
2.7599375,173.0,0.8959537572254336,-15.417723009663243,6.589696378021612,-20.589923858642575,0.0,-19.09033966064453
8.0581875,504.0,0.8968253968253969,-9.727990914235074,6.304883033181994,-24.56014633178711,0.0,-8.288257598876953
3.47475,218.0,0.8990825688073395,-9.461464307746107,5.967932365728609,-26.1940975189209,0.0,-7.704742431640625
3.3199375,208.0,0.8990384615384616,-7.1266221031148165,3.410518157429887,-12.042381286621094,0.0,-7.687965393066406
4.0,251.0,0.900398406374502,-10.780728643974372,5.617864612183951,-20.513702392578125,0.0,-10.522048950195312
2.14,134.0,0.8955223880597015,-6.469651381174724,2.5426424336258977,-9.51398468017578,0.0,-7.142768859863281
9.3,582.0,0.8986254295532646,-9.212338511392218,5.221521710747462,-24.63969993591309,0.0,-8.850885391235352
13.2881875,831.0,0.8941034897713598,-14.393458780979245,8.027476496313543,-25.516563415527344,0.0,-13.791309356689451
1.47025,92.0,0.8913043478260869,-16.910293997787846,9.18097776709924,-27.460960388183597,0.0,-20.226062774658203
6.595,413.0,0.8958837772397095,-13.473810144372887,8.772331198465038,-29.508899688720703,0.0,-11.809690475463867
1.5099375,95.0,0.8947368421052632,-13.057635139016543,9.185665808955545,-28.590612411499023,0.0,-11.230764389038086
3.99,250.0,0.8,-17.880151257514953,9.818631535381996,-39.329139709472656,0.0,-15.111886024475098
3.46,217.0,0.8894009216589862,-9.910691552829247,8.298619148684212,-27.921531677246094,0.0,-7.266899108886719
4.1,257.0,0.8988326848249028,-15.814466418641986,8.310651570228085,-26.26076889038086,0.0,-19.501930236816406
7.05,441.0,0.8934240362811792,-10.846890822279876,7.518673762725384,-31.79310607910156,0.0,-8.863908767700195
1.7599375,110.0,0.9,-10.54127768314246,8.030573671955311,-31.18820571899414,0.0,-8.771249771118164
6.3433125,397.0,0.8866498740554156,-8.95193635333668,7.030069584090683,-20.641298294067383,0.0,-6.10051155090332
2.5799375,162.0,0.8950617283950617,-13.881513700814082,9.590581879550887,-29.85559844970703,0.0,-11.391889572143556
15.1599375,948.0,0.8945147679324894,-25.090904010916656,8.948017303140073,-34.125606536865234,0.0,-29.37112617492676
4.365875,273.0,0.8974358974358975,-17.917209329410476,7.83572722152093,-24.874910354614254,0.0,-22.19907569885254
4.4349375,278.0,0.89568345323741,-15.795918742336902,7.950279432623859,-39.81369400024414,0.0,-15.259242057800291
3.1099375,195.0,0.8974358974358975,-7.730577588762555,4.997412371228573,-19.45626449584961,0.0,-6.751667022705078
5.08725,318.0,0.89937106918239,-12.208686895303792,3.787373792021728,-15.150352478027344,0.0,-13.876317977905272
10.319125,645.0,0.8992248062015504,-15.889637786561044,6.906075079114665,-30.62998580932617,0.0,-15.374296188354492
12.0448125,753.0,0.8924302788844621,-20.318720176106407,9.971813585198827,-31.43059539794922,0.0,-22.606380462646484
10.2094375,639.0,0.8904538341158059,-21.80378185466639,9.25468101517338,-29.658716201782227,0.0,-26.80845832824707
2.15,135.0,0.8962962962962963,-12.273264482986828,9.73433965377279,-27.71234893798828,0.0,-9.2578125
2.5994375,163.0,0.8957055214723927,-17.8771067318851,8.920577357957795,-29.013690948486328,0.0,-20.2598819732666
4.31675,270.0,0.9,-14.450711050151307,7.076020423650114,-27.50497436523437,0.0,-13.86129379272461
3.5328125,221.0,0.9004524886877828,-11.367488746067986,8.347154734479135,-24.04761505126953,0.0,-8.089641571044922
7.5724375,474.0,0.8839662447257384,-12.689998590291829,5.811792378563134,-19.60469436645508,0.0,-12.835411071777344
3.36,211.0,0.8815165876777251,-13.807002754621609,9.366447523777232,-30.85488510131836,0.0,-12.88078498840332
6.5299375,409.0,0.8899755501222494,-22.04961484867138,9.924784899618958,-33.01454162597656,0.0,-22.28788185119629
6.9044375,432.0,0.8981481481481481,-17.37119176707317,9.414932413389325,-31.02598190307617,0.0,-15.178304672241213
5.56,348.0,0.8850574712643678,-16.24390325917826,6.793218999210465,-22.70001983642578,0.0,-20.433246612548828
6.2599375,392.0,0.8928571428571429,-17.180315960475376,7.646389128906282,-24.94160270690918,0.0,-20.448150634765625
6.20925,389.0,0.8997429305912596,-9.285140925816128,4.571455024693305,-20.88340759277344,0.0,-8.516308784484863
2.1099375,132.0,0.8863636363636364,-11.071683573926617,7.846972250502304,-24.865650177001957,0.0,-8.372638702392578
3.865125,242.0,0.8884297520661157,-18.287617696717728,7.726715921655292,-26.627410888671875,0.0,-19.41040802001953
10.3499375,647.0,0.8995363214837713,-10.013716682535676,6.800503292756012,-25.60606575012207,0.0,-8.007728576660156
5.7699375,361.0,0.9002770083102493,-15.176834364670974,6.25043540654115,-31.50258445739746,0.0,-15.295068740844728
9.17,574.0,0.8972125435540069,-22.19926317826058,10.462882080653202,-34.54661178588867,0.0,-23.34832763671875
8.37,524.0,0.898854961832061,-13.609288195389343,6.63841217543025,-30.537433624267575,0.0,-12.890143394470217
3.1199375,195.0,0.8974358974358975,-10.185167792184012,5.5606068100940265,-20.417022705078125,0.0,-9.777019500732422
6.23,390.0,0.9,-11.169458443622643,6.797455695201863,-29.6618766784668,0.0,-9.646652221679688
4.3774375,274.0,0.8905109489051095,-12.479121380164974,9.10476392526849,-24.2529411315918,0.0,-7.8367919921875
9.4729375,593.0,0.8988195615514334,-13.81743498725247,8.770562764890636,-38.844764709472656,0.0,-11.387409210205078
1.92,121.0,0.8842975206611571,-15.083991576578017,10.002870309839592,-26.09950256347656,0.0,-18.63070678710937
3.2399375,203.0,0.896551724137931,-11.456686858292464,8.373579109087878,-33.82110595703125,0.0,-9.698925018310549
7.2399375,453.0,0.8962472406181016,-21.323974567093877,10.81037374872608,-39.72616195678711,0.0,-21.544109344482425
3.05,191.0,0.900523560209424,-16.417708685231762,8.252283903614869,-38.88270568847656,0.0,-16.250197410583496
5.3028125,332.0,0.8975903614457831,-15.465197831992334,7.022393643200348,-30.03201675415039,0.0,-15.421957015991213
3.0399375,190.0,0.8842105263157894,-13.366527341661,10.800814598767383,-33.72667694091797,0.0,-9.13327980041504
2.395,150.0,0.9,-10.91356898413764,8.2862589935104,-28.297626495361328,0.0,-8.168482780456543
1.3675,86.0,0.8953488372093024,-17.274938261354123,8.831056161221861,-24.98139953613281,0.0,-21.57178497314453
12.7699375,799.0,0.8936170212765957,-13.875808486083642,7.764154470152119,-28.10942268371582,0.0,-12.322532653808594
3.6,226.0,0.8982300884955752,-12.605277484273676,5.592302139883149,-21.700485229492188,0.0,-13.413640022277832
3.8366875,240.0,0.8958333333333334,-8.090403632230537,4.877342020892808,-26.531469345092773,0.0,-7.822362899780273
2.6999375,169.0,0.8994082840236687,-7.946359621851068,4.216942116495341,-16.018417358398438,0.0,-8.835699081420898
4.05,254.0,0.8937007874015748,-9.39914133265155,4.717171931664574,-19.114843368530277,0.0,-9.322778701782228
9.1010625,569.0,0.8998242530755711,-14.620865561068058,6.150043405758124,-28.50278091430664,0.0,-15.059463500976562
2.5199375,158.0,0.8924050632911392,-12.132308959960938,8.965849093667751,-24.387359619140625,0.0,-10.44436264038086
5.25,329.0,0.8996960486322189,-12.6023404727111,5.613095362037752,-23.419702529907227,0.0,-12.241949081420898
3.7383125,234.0,0.8931623931623932,-17.3357743441203,6.418352397496367,-22.419382095336918,0.0,-20.10445213317871
2.930625,184.0,0.8967391304347826,-17.577993231108696,11.54802150973414,-30.5136833190918,0.0,-18.385555267333984
5.199375,325.0,0.8953846153846153,-14.732872251792465,11.649783225947983,-34.05752944946289,0.0,-9.471446990966797
5.09,319.0,0.8934169278996865,-14.619091529176949,7.625903351644987,-31.76400756835937,0.0,-13.808292388916016
7.2613125,454.0,0.8854625550660793,-18.137401618767733,8.438725562662146,-28.436508178710938,0.0,-16.69626235961914
3.3665,211.0,0.8909952606635071,-19.521576435007947,8.584729913522267,-27.29566192626953,0.0,-24.82155418395996
2.4305625,152.0,0.8947368421052632,-11.39273372818442,8.389164114763375,-26.02549743652344,0.0,-8.781391143798828
2.563375,161.0,0.9006211180124224,-9.232952381002493,4.526509181799709,-16.856014251708984,0.0,-10.666595458984377
4.4399375,278.0,0.8992805755395683,-13.75501513671875,7.45943163349951,-30.492809295654297,0.0,-13.281085968017578
7.7599375,485.0,0.8989690721649485,-10.895833571022804,4.8572038808418805,-24.076805114746094,0.0,-10.03171730041504
3.7273125,233.0,0.8969957081545065,-10.7899315391431,7.828490115289817,-29.99789810180664,0.0,-8.229351043701172
10.1064375,632.0,0.8939873417721519,-21.88160032424252,10.80238809491676,-39.82069396972656,0.0,-18.89514923095703
5.0799375,318.0,0.89937106918239,-15.202588701581622,7.431730587650579,-31.905746459960938,0.0,-13.426202774047852
3.1845,200.0,0.885,-18.430019648061634,10.333484925810817,-33.58340835571289,0.0,-18.054431915283203
5.5199375,345.0,0.8956521739130435,-22.37075151363237,9.298057692039944,-31.315261840820312,0.0,-28.87714385986328
2.8055625,176.0,0.8920454545454546,-12.72723318209314,6.088845123395179,-18.644851684570312,0.0,-16.003089904785156
3.1636875,198.0,0.8787878787878788,-15.964341963844738,6.59006966876366,-23.696216583251957,0.0,-16.877830505371094
3.476125,218.0,0.8899082568807339,-13.26601482666645,6.641938169573384,-21.436050415039062,0.0,-12.65865707397461
5.650875,354.0,0.8898305084745762,-10.872200387621684,7.054865289984029,-22.45635986328125,0.0,-9.588729858398438
3.1735625,199.0,0.8994974874371859,-7.548713620148558,6.150908584991249,-20.325214385986328,0.0,-4.995704650878906
4.7905625,300.0,0.9,-15.56994356226038,8.099351374030718,-24.00732040405273,0.0,-20.248519897460938
3.1849375,200.0,0.9,-12.663031260172524,5.984317733649704,-18.713451385498047,0.0,-15.692106246948242
2.49,156.0,0.8846153846153846,-8.35429859161377,6.466920414052017,-27.79822158813477,0.0,-6.189080238342285
1.854,116.0,0.8793103448275862,-15.85604809779747,8.236976696262696,-23.56576538085937,0.0,-20.695392608642575
2.4199375,152.0,0.8881578947368421,-16.142781427171496,11.122370268632196,-36.17641067504883,0.0,-14.50959014892578
6.5099375,407.0,0.8894348894348895,-9.981393276657188,5.631366880269434,-24.5171012878418,0.0,-8.685890197753906
12.3869375,775.0,0.8993548387096775,-11.534734657539357,8.221315175200367,-32.05548858642578,0.0,-9.500972747802734
4.3499375,272.0,0.8823529411764706,-15.44377950032552,9.056051555400488,-35.84805679321289,0.0,-13.259817123413086
10.4971875,657.0,0.8964992389649924,-15.306235833159937,11.1137477138257,-32.157562255859375,0.0,-11.1326904296875
1.3899375,87.0,0.896551724137931,-11.612659307626576,6.893183803794553,-19.281795501708984,0.0,-13.861942291259766
2.55,160.0,0.9,-10.618194858233132,9.106264485675297,-31.08170318603516,0.0,-7.244585990905762
2.394625,150.0,0.9,-16.272266274911384,11.159853926770184,-27.06584930419922,0.0,-24.69453430175781
3.6391875,228.0,0.8991228070175439,-17.047838406446502,7.865919840143983,-25.27614974975586,0.0,-21.07381820678711
6.0148125,376.0,0.898936170212766,-10.224132221831372,4.65235645188785,-20.361572265625,0.0,-9.942410469055176
3.59475,225.0,0.8977777777777778,-10.131652086087971,5.450305798085301,-24.54024124145508,0.0,-9.468486785888672
10.5799375,662.0,0.8957703927492447,-16.179997548687115,9.617599342607004,-28.6424503326416,0.0,-13.634149551391602
1.61,101.0,0.900990099009901,-14.805911158467389,10.062411400120263,-29.42681312561035,0.0,-17.953325271606445
4.74,297.0,0.898989898989899,-12.913675065344192,7.057550369178798,-26.97547721862793,0.0,-11.100549697875977
